il_ADI,ilce_ADI,orig_name,normalized,n_sandik,gecerli_oy_toplam,AK PARTİ,ALİ FUAT YILMAZER,ANADOLU PARTİSİ,BTP,CHP,DP,DSP,DYP,ERSAN GÖKGÖZ,GÜNSEL AVCI,HAK-PAR,HDP,HKP,KP,KURTULUŞ ALADOGAN,LDP,LEVENT SEKBAN,MEHMET SAİT DURMUŞ,MEP,METE GÜNDOĞAN,METİN KAYA,MHP,MİHRİYE NEVRA ÖLÇER,MİLLET,RECEP DİNLER,SAADET,SAADET YILMAZ,SEÇKİN İLKER,TURK PARTİ,VATAN PARTİSİ,YALÇIN KARADAŞ,YILMAZ KARABUL,YURT-P,İLBAY ÇEP
İSTANBUL,PENDİK,KURNA MAH.,KURNA,3,742,1.6255986396177597,0.045080321285140564,0.0,0.011984697684016698,0.40482205501849294,0.007905138339920948,0.012071805006587614,0.020191040843214755,0.0,0.0,0.012285902503293807,0.4302147324475769,0.016151364350683366,0.003952569169960474,0.0,0.0,0.0,0.004016064257028112,0.003952569169960474,0.0,0.008333333333333333,0.32496884772290746,0.004016064257028112,0.0,0.0,0.044501523882089625,0.0,0.0,0.008032128514056224,0.007905138339920948,0.0,0.0,0.004016064257028112,0.0
İSTANBUL,PENDİK,KURTDOĞMUŞ MAH.,KURTDOĞMUŞ,1,296,0.38513513513513514,0.02027027027027027,0.0,0.0,0.19256756756756757,0.0033783783783783786,0.0,0.0033783783783783786,0.0,0.0,0.0,0.08783783783783784,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0033783783783783786,0.2668918918918919,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.0
İSTANBUL,PENDİK,KURTKÖY MAH.,KURTKÖY,51,14937,25.292140146330183,1.3423319059079581,0.013894156238094932,0.059667275976899845,9.828344942147655,0.05118368994298244,0.08288718741121823,0.020429304229143592,0.0,0.010186025408348457,0.0501286456435493,5.262124533159385,0.050599271806491104,0.006680895529024656,0.013256766693346099,0.044562041769378474,0.010519480519480519,0.08700793691191984,0.07047959332338251,0.0033003300330033004,0.21420391088556157,6.424418882445871,0.020530228631748016,0.009987156701504943,0.010812821306676504,1.7814310043907742,0.0033112582781456954,0.003472222222222222,0.09430904926624369,0.12095374061207446,0.003289473684210526,0.0034602076124567475,0.01009591498106314,0.0
İSTANBUL,PENDİK,ORHANGAZİ MAH.,ORHANGAZİ,51,15183,29.355762093493922,0.921776395931935,0.01391080363446871,0.20534463703553918,8.355952907036743,0.023472954613731535,0.10170965498539827,0.026994816628757124,0.007005339734482927,0.006514657980456026,0.05789940665756402,2.8960672606988855,0.043632643310926554,0.01005733639961828,0.010299071513951439,0.02307506130627904,0.023335458895799372,0.04763917228118674,0.009767824217991649,0.0,0.11089795211699743,6.651257983880429,0.00981470603940834,0.0035587188612099642,0.006289308176100629,1.8739292074690026,0.006568303889212451,0.0069545899086002685,0.10208103419336437,0.047642713052571305,0.027024655453406456,0.0036496350364963502,0.010113695565566485,0.0
İSTANBUL,PENDİK,ORTA MAH.,ORTA,13,3540,6.456946500769304,0.2716733176269735,0.006901803988766719,0.04452165103799167,2.715810785894414,0.015313401678035288,0.018544086051595608,0.003875968992248062,0.003875968992248062,0.0,0.007422068283028204,0.4038571699951675,0.02900294528572173,0.003875968992248062,0.003355704697986577,0.018997634527112322,0.0038314176245210726,0.036903869691168,0.01136534972106541,0.0,0.06279866629653943,2.405925256506593,0.0,0.0,0.0,0.3713432560909399,0.0,0.0,0.04060849998274088,0.05966447788290985,0.0,0.0,0.0035842293906810036,0.0
İSTANBUL,PENDİK,RAMAZANOĞLU MAH.,RAMAZANOĞLU,6,1722,2.343047186349133,0.08746839958913016,0.0,0.003401360544217687,1.7393584812111142,0.0038314176245210726,0.006791191052692263,0.01038161039825903,0.0,0.0,0.014477165076536283,1.029979234853375,0.006814488042721152,0.003484320557491289,0.0,0.006908978091737864,0.0038314176245210726,0.01699550960388799,0.0,0.0,0.010669044442044098,0.5158951050802357,0.0,0.0,0.0,0.1473906650322819,0.0,0.0,0.017913510861752982,0.017494983008596997,0.01038161039825903,0.0,0.003484320557491289,0.0
İSTANBUL,PENDİK,SANAYİ MAH.,SANAYİ,7,1970,3.162020509198952,0.2013152820210733,0.0,0.0072262440487836695,1.1288691177822252,0.017658255237641148,0.014307686908433231,0.0,0.0,0.0,0.0,1.3057572305045309,0.007201792676450397,0.0,0.016662455937729335,0.003236245954692557,0.0,0.024529477278307787,0.0,0.0,0.03311404737901282,0.7676706844420991,0.0,0.0037174721189591076,0.0,0.23193945085582054,0.0,0.0,0.03248274702381753,0.03168434746896015,0.003236245954692557,0.0,0.007370707207818651,0.0
İSTANBUL,PENDİK,SAPAN BAĞLARI MAH.,SAPAN BAĞLARI,20,6084,5.996523815085189,0.3163442584723713,0.010175978365357904,0.02356413969217714,9.197572377772683,0.03723291181303998,0.029306053090730925,0.010456214730200263,0.0,0.0063898415809243835,0.0,0.935334885509227,0.02052796848018993,0.006454904165495413,0.0,0.01370712259219805,0.0033222591362126247,0.08351418964122398,0.0,0.0,0.03583064661401508,2.781646410052676,0.003076923076923077,0.0,0.0,0.37729995572884795,0.0036496350364963502,0.0,0.006699754641092575,0.08794507754061814,0.003205128205128205,0.0,0.003484320557491289,0.006735228419489075
İSTANBUL,PENDİK,SÜLÜNTEPE MAH.,SÜLÜNTEPE,42,12810,17.262138529284684,0.6449228914526293,0.006492003367003367,0.0528826198555729,11.507216363004913,0.01668180442472916,0.04264381776456512,0.026076386861076786,0.0031545741324921135,0.0031545741324921135,0.05663748398900543,7.006281453800855,0.022978312429448006,0.006779738922596066,0.003236245954692557,0.009974636406286652,0.006607857462190189,0.07245432787851638,0.009933230943288344,0.0,0.09209339506607925,3.6957532866113962,0.025988564167438413,0.003205128205128205,0.0031446540880503146,1.1666478115477716,0.003355704697986577,0.003125,0.0906989613060541,0.10639649058926322,0.03311876363709425,0.006466913224262939,0.0066236785541957275,0.003134796238244514
İSTANBUL,PENDİK,VELİBABA MAH.,VELİBABA,62,18412,34.10112192057091,0.9388692939934298,0.010211214897311537,0.10093575522099049,10.936016946249417,0.02730414613924594,0.1445564548774995,0.03067547177515142,0.01344617387701959,0.0,0.06335399794621835,4.672057077357269,0.06405355996465319,0.010204950904737345,0.020044613289739853,0.02399974002851966,0.0065291949811473494,0.10809831609918645,0.02022936284503395,0.009806938800707389,0.20308302763460423,7.863281817735721,0.01943603341679498,0.013813902501530848,0.013214162149694383,2.210838322358203,0.00303951367781155,0.0,0.15951612275492522,0.13560193460049816,0.0434750031526849,0.0033783783783783786,0.013507362601131948,0.016299289219834152
İSTANBUL,PENDİK,YAYALAR MAH.,YAYALAR,21,6426,9.706357446032232,0.3002545675815018,0.0227896306144397,0.048933402848698154,5.496039331804736,0.006655592469545958,0.04935528760821515,0.009530663673901318,0.003703703703703704,0.0030581039755351682,0.026104263502893854,1.5678258761849595,0.01908703086040704,0.016176383545427643,0.0033003300330033004,0.006411310208778564,0.0,0.05510405312613553,0.010114223531112786,0.0,0.03952594311196641,2.6200461947595,0.019647671188263174,0.0,0.0064516129032258064,0.7989258875699125,0.0,0.0,0.04018028911177791,0.10830012241706385,0.006454030646235842,0.0,0.0032258064516129032,0.00644124053521419
İSTANBUL,PENDİK,YENİ MAH.,YENİ,31,9000,8.964364453098192,0.613985241939215,0.03620934214022968,0.030166410684823203,15.436139795625783,0.025243315962812124,0.03470163667095454,0.034931984925963194,0.0035460992907801418,0.0,0.012036387036387037,1.2419073084233547,0.024156895937031908,0.017016337922277303,0.0,0.027649257510120262,0.0035460992907801418,0.11712066369844636,0.0,0.0,0.0772667534369471,3.4773729174811283,0.009699730094466936,0.007172367779517052,0.0,0.5973178026416467,0.0,0.0033003300330033004,0.025174051811181174,0.16228275319586585,0.006722708064989944,0.0,0.0035587188612099642,0.0074106364428945075
İSTANBUL,PENDİK,YENİŞEHİR MAH.,YENİŞEHİR,96,28667,31.386219165322395,2.250580031391132,0.11214720215823303,0.12128418342636162,37.610047744172704,0.05498617082617625,0.10009326342537272,0.020414645097934902,0.006760537645460048,0.056618834359017996,0.037601449704980805,7.131054808937952,0.04519420344222391,0.036890090079426834,0.07670413863466875,0.06592359084809327,0.016638968763523006,0.2152944759850029,0.06061961811939075,0.0,0.13936780095190082,13.509641079586055,0.10276090750516832,0.006600947660802789,0.05257423619645332,1.8877900965296397,0.0,0.0031446540880503146,0.10927887116023557,0.6988744958359239,0.041323236272940225,0.01025312994441188,0.020329995539704816,0.012987426388667834
İSTANBUL,PENDİK,YEŞİLBAĞLAR MAH.,YEŞİLBAĞLAR,12,3621,4.501771218097453,0.16560467639047008,0.003246753246753247,0.016807105304249715,4.627404666236423,0.009613122547324505,0.02307565439809465,0.0033222591362126247,0.0,0.0,0.013442325350234218,0.861286244888356,0.016315613451180298,0.0,0.0,0.003246753246753247,0.006666740741563796,0.033354950602855954,0.0034482758620689655,0.0,0.010313207324076888,1.3975663949184467,0.006289308176100629,0.0031446540880503146,0.0,0.26124890866364775,0.0,0.0,0.009688905182317423,0.016490401946927434,0.0,0.0,0.006651860200439774,0.0
İSTANBUL,PENDİK,ÇAMLIK MAH.,ÇAMLIK,22,6835,10.717890305453363,1.5630862842268953,0.016093668236525378,0.03265624986112802,4.684054661842484,0.020120010000833403,0.02894489523084335,0.003076923076923077,0.0,0.01285885454109753,0.003076923076923077,1.5432734227296454,0.0,0.006388181355068773,0.0030959752321981426,0.01588928223156411,0.006289308176100629,0.029277589705841992,0.006153846153846154,0.0,0.03468746408790664,2.3762685806284227,0.025948124682786577,0.003389830508474576,0.003215434083601286,0.6811860680370398,0.0030959752321981426,0.0,0.029565345499906408,0.10489324251837827,0.012890186743860891,0.023382429803961484,0.003076923076923077,0.006174013965258091
İSTANBUL,PENDİK,ÇAMÇEŞME MAH.,ÇAMÇEŞME,59,18001,36.85224861924713,1.3630472037619346,0.009712496216253553,0.15342130867593304,7.202193141455912,0.03661187397374613,0.1409919995023058,0.022959656109223566,0.0069109572690379565,0.006879432624113476,0.04670775231155299,2.537275816725182,0.05230052105760661,0.0065721315721315714,0.0,0.02918012322716849,0.029427286133434517,0.0431873425477704,0.013252651303740016,0.003278688524590164,0.17094059821178864,7.758886235114379,0.022732434431134263,0.010104110815679085,0.012820809129978426,2.11785786011819,0.013093514737937647,0.003355704697986577,0.1740164493433678,0.11112980951791863,0.015642191665744445,0.013102447973537018,0.010173583060707281,0.009985248942887482
İSTANBUL,PENDİK,ÇINARDERE MAH.,ÇINARDERE,39,11167,19.411794904746216,0.9929082794964914,0.02784766785953409,0.09660529098421479,8.455493990491629,0.02784048089081718,0.07356678732826251,0.007103006183645454,0.0,0.007117527862208713,0.02843153965748953,1.7377163920935517,0.07595943551359173,0.01108267090747338,0.0035335689045936395,0.0175100784389981,0.014145074377911872,0.0594353053814902,0.0033003300330033004,0.0037313432835820895,0.1550487572801674,6.379911973658805,0.007259743339745448,0.010716075177086642,0.003355704697986577,1.1323689415802547,0.0034129692832764505,0.0,0.0843412208813276,0.13459448962400908,0.013965375477293481,0.0035714285714285713,0.0033003300330033004,0.013029315960912053
İSTANBUL,PENDİK,ŞEYHLİ MAH.,ŞEYHLİ,28,8491,14.674128200522452,0.7910427979029753,0.006441374159820762,0.08053062605987826,5.598108855232394,0.016033692545909667,0.06138645359180754,0.013347705040312043,0.0031545741324921135,0.0,0.029429069912554527,1.5312829323733825,0.02959520551769255,0.006323676323676324,0.009615384615384616,0.02361906111906112,0.006602457944739824,0.029312108543061932,0.01998651517759798,0.006371753246753247,0.0549116706562634,3.568929580874298,0.013267973856209151,0.00993467941757844,0.0,1.2275649289516852,0.0,0.0033783783783783786,0.04944388543755167,0.10050315423405697,0.022993841472569127,0.01275946275946276,0.0,0.0
