il_ADI,ilce_ADI,orig_name,normalized,n_sandik,gecerli_oy_toplam,AB,AK PARTİ,ANAP,AP,ATA İTTİFAKI,BBP,CHP,CUMHUR İTTİFAKI,EMEK VE ÖZGÜRLÜK İTTİFAKI,FAHRİ SAFA KÜPCÜ,GBP,GENÇPARTİ,HAK-PAR,HKP,MEMLEKET,MHP,MİLLET,MİLLET İTTİFAKI,MİLLİ YOL,NİMETULLAH ERŞAHİN,SOL PARTİ,SOSYALİST GÜÇ BİRLİĞİ İTTİFAKI,TKH,TKP,TUNCAY TAŞÇI,TURGAY KARAKUŞ,TİP,VATAN PARTİSİ,YENİDEN REFAH,YEŞİL SOL PARTİ,YP,ZAFER PARTİSİ,ÜZEYFE OKUR,İYİ PARTİ
İSTANBUL,PENDİK,KAVAKPINAR MAH.,KAVAKPINAR,124,41871,0.10706677554527835,54.420433928563035,0.13140491484925904,0.3007822156353311,0.011671377614433444,0.9955415920655215,24.815061428816133,0.7976538495038509,0.006051630832236361,0.00901854169926459,0.05878390079605555,0.23075235377559886,0.08008868292087289,0.02395126732839944,1.1883149487262,10.643198315789409,0.04818266812384975,0.2251395568087736,0.02375317756945534,0.0029585798816568047,0.12957908998021767,0.0,0.02353239615758881,0.07189646447681261,0.0029069767441860465,0.0,2.3294283073480773,0.041580259972533694,5.209770008820363,13.093123283278137,0.005882556489843939,3.687294343196714,0.0,5.285196606690913
İSTANBUL,PENDİK,KAYNARCA MAH.,KAYNARCA,99,32000,0.06448161848258312,40.60599678365861,0.15774836073171827,0.3121184979216765,0.009002673109212827,1.1156888807434953,21.923677591937608,0.4981718694045037,0.012095993214252053,0.0035087719298245615,0.03052437782889914,0.2943306133731971,0.03457992964840423,0.021963944788427107,1.2464473466605586,7.689778856802425,0.05512553742995719,0.2975869064630887,0.028556541828809786,0.0,0.06745360860093275,0.0,0.0376726990630548,0.05913450483596027,0.0031446540880503146,0.0029850746268656717,2.7859948638949183,0.0893303062151769,4.214156967470238,4.832187403308894,0.015518178861855907,3.4703716641071605,0.024595108125698976,8.996069870843943
İSTANBUL,PENDİK,KURNA MAH.,KURNA,3,780,0.0,1.2983539544540619,0.007607312275830152,0.0,0.0,0.030985203992853896,0.546368824254483,0.011338655559412242,0.0,0.0,0.0,0.011749984740279558,0.0,0.0,0.019212671307443738,0.2323486030750842,0.003875968992248062,0.007607312275830152,0.0,0.0,0.0,0.0,0.003875968992248062,0.007874015748031496,0.0,0.0,0.07375888366262442,0.0,0.11535961467156071,0.35354813553547043,0.0,0.07687323317490555,0.0,0.1992616572876325
İSTANBUL,PENDİK,KURTDOĞMUŞ MAH.,KURTDOĞMUŞ,1,363,0.0,0.4325068870523416,0.0,0.0027548209366391185,0.0,0.008264462809917356,0.19834710743801653,0.008264462809917356,0.0,0.0,0.0,0.013774104683195593,0.0027548209366391185,0.0,0.01652892561983471,0.07162534435261708,0.0027548209366391185,0.005509641873278237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.0027548209366391185,0.03581267217630854,0.02203856749311295,0.0,0.01928374655647383,0.0,0.12396694214876033
İSTANBUL,PENDİK,KURTKÖY MAH.,KURTKÖY,73,24419,0.027094336090013847,28.807989115585816,0.08387598298395849,0.15142409731585088,0.01285349567949725,0.793948474618354,17.344848260919804,0.2737283884924849,0.009494399263464784,0.006070026027535845,0.03298993844536207,0.18871748291841678,0.030411465625922857,0.027216125534911047,0.9676022231094203,5.193152824854123,0.059937115297804835,0.15624533422379278,0.03925685921280183,0.002857142857142857,0.05389330310005585,0.0,0.023674872829284255,0.0390575720558087,0.0,0.0030120481927710845,2.2629671943181955,0.061159102993765285,3.1739447144913804,4.500658827041967,0.0060826238479528925,2.8244537946203074,0.00593518844663614,5.835447669005396
İSTANBUL,PENDİK,ORHANGAZİ MAH.,ORHANGAZİ,55,18606,0.0561237625866235,25.88972078892613,0.05754585665990736,0.10747597297260743,0.008834699890781093,0.589556483546882,9.951319592893425,0.3455002020287607,0.023121387283236993,0.0029069767441860465,0.03502198142898158,0.11847447335030994,0.02071301475155076,0.005891105382446063,0.6106252859116728,5.335795189048648,0.05682006948451898,0.12118834181096046,0.015038439675933183,0.0,0.04452504160968971,0.002881844380403458,0.014598724985848468,0.03837188699494202,0.002976190476190476,0.0,1.019006049734021,0.014562301557922402,2.7888374009207673,2.504530911245245,0.0028653295128939827,2.2258278552885424,0.005884185386452528,2.983458653529519
İSTANBUL,PENDİK,ORTA MAH.,ORTA,9,2553,0.0,3.791997587855681,0.009862346818868557,0.025649139498443323,0.003134796238244514,0.12049176387924261,2.0608370004369267,0.062285789324258434,0.0,0.0,0.02265315119502913,0.019239527275763394,0.007391862268085334,0.006532952510870492,0.1678051004972281,0.8355672146171614,0.009781148472832043,0.025891867158733727,0.00423728813559322,0.0,0.009648080625998607,0.0,0.0,0.010640058230046885,0.0,0.0,0.18157202262679265,0.0,0.4080732644678188,0.12196876889655806,0.0,0.3322664698039439,0.0,0.7624727991658793
İSTANBUL,PENDİK,RAMAZANOĞLU MAH.,RAMAZANOĞLU,5,1698,0.005788724135042306,1.8560035790731326,0.005947331212442559,0.008829127308614126,0.002898550724637681,0.014459388802708473,1.5083097347733936,0.038179194629762325,0.0,0.0,0.0,0.0,0.0,0.003048780487804878,0.029628771201312618,0.2944532372924137,0.002890173410404624,0.020818754593564238,0.0,0.0,0.011535850571823915,0.0,0.0,0.002898550724637681,0.0,0.0,0.15860663987626017,0.0030211480362537764,0.18014096014541525,0.550387059231819,0.003048780487804878,0.11405206534736442,0.0028735632183908046,0.1821800347149964
İSTANBUL,PENDİK,SANAYİ MAH.,SANAYİ,6,1986,0.008823529411764706,2.2908095586835797,0.009313451362390965,0.017647211932717698,0.0,0.045591310141154764,1.1536993008031997,0.039363821148423496,0.0,0.0,0.0031446540880503146,0.012575725879092232,0.009708737864077669,0.006380900042742872,0.06001578229979602,0.42609326169599887,0.0,0.014688632051060893,0.006177422425280792,0.0,0.014900734819463114,0.0,0.005865102639296188,0.009044410440295355,0.0,0.0,0.1094469835444681,0.009413668379973348,0.29540974086200483,0.9027212828281952,0.0,0.19052553319262633,0.0,0.35863924346434684
İSTANBUL,PENDİK,SAPAN BAĞLARI MAH.,SAPAN BAĞLARI,25,8329,0.021407317158259713,6.899793844952496,0.027430161363115525,0.05081260920864834,0.0,0.1349525405122687,9.428250085067013,0.0799102199136291,0.0029411764705882353,0.0,0.011959568637424561,0.059485302551002144,0.01280797816720008,0.0,0.2594206454252968,1.330843202767303,0.015159001310489448,0.117905832194675,0.006134969325153374,0.003003003003003003,0.00608326410043386,0.0,0.01478701969776339,0.0363855569252455,0.0,0.0,1.8374898971209734,0.015417448949565031,0.5342645862572517,0.5921178690238932,0.0,0.6935120847462487,0.0,2.807724815151059
